word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(ยากน้อย - ADV),0.577471138010124,0,0.577471138010124,pos
(ตะน้อย - ADV),0.5293485431759468,-0.002064072304829037,0.5272844708711177,pos
(เต้า - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ปลุก - VERB),0.31760912590556817,-0.0028028869250711188,0.31480623898049703,pos
(ถนนสุขุมวิท - ADV),0.2646742715879734,0,0.2646742715879734,pos
(ทาเล็บ - ADJ),0.2540873007244545,0,0.2540873007244545,pos
(ครั่ง - VERB),0.2540873007244545,0,0.2540873007244545,pos
(ฮิต - ADJ),0.22686366136112007,0,0.22686366136112007,pos
(ไม้ - ADV),0.21173941727037876,0,0.21173941727037876,pos
(บาดตัว - ADJ),0.19850570369098008,0,0.19850570369098008,pos
(อันตราย - ADJ),0.19850570369098008,-0.002667552167694286,0.1958381515232858,pos
(กาม - VERB),0.19850570369098008,-0.03053933902938155,0.16796636466159853,pos
(ไวน์ - VERB),0.16716269784503585,0,0.16716269784503585,pos
(กลืน - VERB),0.144367784502531,0,0.144367784502531,pos
(สึนามิ - VERB),0,-0.144367784502531,-0.144367784502531,neg
(ไอริชไทม์ - VERB),0.13809092430676875,0,0.13809092430676875,pos
(ประยุกต์ - VERB),0.13611819681667206,0,0.13611819681667206,pos
(ดาว - ADJ),0,-0.1323371357939867,-0.1323371357939867,neg
(เหนื่อย - ADV),0.1323371357939867,-0.002043107776713829,0.13029402801727288,pos
(จินตนาการ - ADV),0.12963637792064003,0,0.12963637792064003,pos
(ลาก - VERB),0.1323371357939867,-0.0034349414732112657,0.12890219432077543,pos
(เจ็ทสกีเว้น - VERB),0.13515281953428432,-0.010098859329270848,0.12505396020501347,pos
(ทา - ADJ),0.11763300959465486,0,0.11763300959465486,pos
(เว้น - VERB),0.11985250034172382,-0.00368493573249603,0.11616756460922778,pos
(กุศล - VERB),0.11343183068056004,0,0.11343183068056004,pos
(สะอิดสะเอียน - VERB),0,-0.11343183068056004,-0.11343183068056004,neg
(ซูเปอร์มาร์เก็ต - ADV),0,-0.11079388112984935,-0.11079388112984935,neg
(แสน - ADJ),0,-0.10952038824329935,-0.10952038824329935,neg
(เปียก - VERB),0.019249037933670797,-0.12704365036222726,-0.10779461242855645,neg
(ปลายทาง - VERB),0.002938104772484442,-0.10952038824329935,-0.1065822834708149,neg
(เจ็บ - ADV),0.10586970863518938,0,0.10586970863518938,pos
(xxx - VERB),0,-0.10586970863518938,-0.10586970863518938,neg
(ลาง - ADV),0,-0.10413413964116988,-0.10413413964116988,neg
(คอร์รัปชั่น - VERB),0,-0.10268075940684643,-0.10268075940684643,neg
(ท้าทาย - ADV),0.10245455674373165,0,0.10245455674373165,pos
(กูตา - VERB),0,-0.10245455674373165,-0.10245455674373165,neg
(ส่วนผสม - VERB),0,-0.10245455674373165,-0.10245455674373165,neg
(รบกวน - ADV),0.10586970863518938,-0.005748581464354175,0.10012112717083521,pos
(เรียน - VERB),0.10584196095435368,-0.006202944340915262,0.09963901661343842,pos
(ล้นเหลือ - VERB),0.09925285184549004,0,0.09925285184549004,pos
(mrsa - ADV),0,-0.09925285184549004,-0.09925285184549004,neg
(จังซีลอน - VERB),0.008598868990317862,-0.10766411047646378,-0.09906524148614591,neg
