word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(คอร์รัปชั่น - VERB),0,-0.21037033634573413,-0.21037033634573413,neg
(เว้น - VERB),0.16716269784503585,-0.004615116097125962,0.1625475817479099,pos
(ลาก - VERB),0.144367784502531,-0.0037871207507875317,0.14058066375174347,pos
(เจ - ADV),0.13809092430676875,0,0.13809092430676875,pos
(กุศล - VERB),0.1323371357939867,0,0.1323371357939867,pos
(ปลายทาง - VERB),0.00400684347231583,-0.1323371357939867,-0.12833029232167087,neg
(คาว - VERB),0.1250026636257261,0,0.1250026636257261,pos
(เปียก - VERB),0.01936641011619318,-0.144367784502531,-0.1250013743863378,neg
(สนิม - VERB),0.12704365036222726,-0.002106161312371141,0.12493748904985612,pos
(ท้าทาย - ADV),0.1221573561175262,0,0.1221573561175262,pos
(คาดเดา - VERB),0,-0.1221573561175262,-0.1221573561175262,neg
(Las - ADV),0.12061106047046892,0,0.12061106047046892,pos
(ยืนตาม - ADV),0.11763300959465486,0,0.11763300959465486,pos
(ดาว - ADV),0.11763300959465486,0,0.11763300959465486,pos
(เจ็บ - ADV),0.11763300959465486,0,0.11763300959465486,pos
(ต้อย - ADV),0.11763300959465486,-0.0013985430466999917,0.11623446654795487,pos
(พิสูจน์ - VERB),0,-0.11343183068056004,-0.11343183068056004,neg
(ฉลาก - VERB),0.10952038824329935,0,0.10952038824329935,pos
(คาลิม - VERB),0,-0.10952038824329935,-0.10952038824329935,neg
(กุ้งก้ามกราม - VERB),0,-0.10952038824329935,-0.10952038824329935,neg
(สอดคล้อง - VERB),0.11763300959465486,-0.009452652556713338,0.10818035703794153,pos
(เจ็ทสกีเว้น - VERB),0.11985250034172382,-0.013233713579398673,0.10661878676232514,pos
(กาลเวลา - VERB),0,-0.10586970863518938,-0.10586970863518938,neg
(ข้าวของ - VERB),0,-0.10586970863518938,-0.10586970863518938,neg
(เหม็นเหม็น - VERB),0,-0.10586970863518938,-0.10586970863518938,neg
(กาลา - VERB),0.10245455674373165,0,0.10245455674373165,pos
(ถนนอาหาร - ADV),0.10245455674373165,0,0.10245455674373165,pos
(มือถือ - ADV),0.10245455674373165,0,0.10245455674373165,pos
(แลบ - VERB),0.11985250034172382,-0.020133700532841088,0.09971879980888274,pos
(กูตา - VERB),0,-0.09925285184549004,-0.09925285184549004,neg
(ปิ้ง - VERB),0.09683205058096589,0,0.09683205058096589,pos
(เรียน - VERB),0.10380653862830842,-0.007166199812375755,0.09664033881593267,pos
(x - VERB),0.09624518966835398,0,0.09624518966835398,pos
(เจริญเติบโต - VERB),0,-0.09433934432838657,-0.09433934432838657,neg
(จินตนาการ - ADV),0.09074546454444804,0,0.09074546454444804,pos
(คาดเข็มขัดสิ่ว - VERB),0,-0.09074546454444804,-0.09074546454444804,neg
(รบกวน - ADV),0.09624518966835398,-0.007377680044264068,0.08886750962408992,pos
(กลอเรีย - VERB),0,-0.0858403042988022,-0.0858403042988022,neg
(ลาง - ADV),0,-0.0858403042988022,-0.0858403042988022,neg
(ขาย - ADV),0.08358134892251792,0,0.08358134892251792,pos
(ค้ามหาสมุทรพลาซ่า - VERB),0.08358134892251792,0,0.08358134892251792,pos
(ขู่ - VERB),0,-0.08249587685858913,-0.08249587685858913,neg
(สมบูรณ์แบบ - ADV),0.08143823741168413,0,0.08143823741168413,pos
(ประพฤติ - VERB),0.08143823741168413,0,0.08143823741168413,pos
(Dental - VERB),0.08143823741168413,0,0.08143823741168413,pos
(พัฒน์พงษ์ สวรรค์ - ADV),0,-0.08143823741168413,-0.08143823741168413,neg
(งดงาม - ADV),0,-0.08143823741168413,-0.08143823741168413,neg
(พุ่ง - VERB),0.08074808285734783,0,0.08074808285734783,pos
(บูชา - VERB),0,-0.07990166689448255,-0.07990166689448255,neg
(สนิท - VERB),0,-0.07746564046477272,-0.07746564046477272,neg
(un - ADV),0.0756212204537067,0,0.0756212204537067,pos
(ไฮซี - VERB),0,-0.0756212204537067,-0.0756212204537067,neg
(คนเฒ่าคนแก่ - VERB),0.07386258741989957,0,0.07386258741989957,pos
(เตร่ - VERB),0.07386258741989957,0,0.07386258741989957,pos
(เคราะห์ - VERB),0.0721838922512655,0,0.0721838922512655,pos
(ไอพ่น - ADV),0,-0.0721838922512655,-0.0721838922512655,neg
(แบน - VERB),0,-0.07057980575679292,-0.07057980575679292,neg
(เมตร - ADV),0,-0.06980420349572927,-0.06980420349572927,neg
(ชนะ - VERB),0.06904546215338438,0,0.06904546215338438,pos
(เศร้า - VERB),0.0721838922512655,-0.00446331378350672,0.06772057846775878,pos
(pg - ADV),0.06757640976714216,0,0.06757640976714216,pos
(โดดเดี่ยว - VERB),0.06616856789699335,0,0.06616856789699335,pos
(สลัด - VERB),0.06616856789699335,0,0.06616856789699335,pos
(ประยุกต์ - VERB),0.06616856789699335,0,0.06616856789699335,pos
(รูปแบบ - VERB),0.06548641771248827,0,0.06548641771248827,pos
(เหมาะ - ADV),0.003433612171952088,-0.06886374283572935,-0.06543013066377726,neg
(แปลกใจ - ADV),0.06904546215338438,-0.0037212551365620166,0.06532420701682236,pos
(coconuy - VERB),0.06481818896032002,0,0.06481818896032002,pos
(ยักษ์ - VERB),0.06874656404882427,-0.004949752611515348,0.06379681143730892,pos
(ปฏิบัติการ - VERB),0,-0.06352182518111363,-0.06352182518111363,neg
(ไทม์ - ADV),0,-0.06352182518111363,-0.06352182518111363,neg
(แท็กซี่ - ADV),0.006345836681429933,-0.06983954485971741,-0.06349370817828748,neg
(การณ์ - VERB),0.06310115084216586,0,0.06310115084216586,pos
(โทร - VERB),0,-0.062276299197170225,-0.062276299197170225,neg
(กำไร - VERB),0,-0.062276299197170225,-0.062276299197170225,neg
(แข่งขัน - VERB),0,-0.06167167493312002,-0.06167167493312002,neg
(ทั่วถึง - ADV),0.0610786780587631,0,0.0610786780587631,pos
(ไฟ - ADV),0.0610786780587631,0,0.0610786780587631,pos
(ตะเกียง - ADV),0.0610786780587631,0,0.0610786780587631,pos
(เวที - VERB),0.0610786780587631,0,0.0610786780587631,pos
(ไอศครีม - VERB),0.005196563797566054,-0.06616856789699335,-0.060972004099427296,neg
(เพื่อน - VERB),0.060844660135166304,0,0.060844660135166304,pos
(สกุล - VERB),0.05992625017086191,0,0.05992625017086191,pos
(ป่ามรกต - VERB),0.05992625017086191,0,0.05992625017086191,pos
(หา - ADV),0.059366191758050114,0,0.059366191758050114,pos
(เบี่ยงเบน - VERB),0.06167167493312002,-0.0023540551875597996,0.05931761974556022,pos
(ยัก - VERB),0,-0.05881650479732743,-0.05881650479732743,neg
(ริบเบียน - VERB),0,-0.057747113801012384,-0.057747113801012384,neg
(ครึ้ม - VERB),0.058099230348579535,-0.001121318745472582,0.05697791160310695,pos
(แปร - VERB),0,-0.05671591534028002,-0.05671591534028002,neg
(บู๊ต - VERB),0.055720899281678615,0,0.055720899281678615,pos
(btw - VERB),0,-0.055720899281678615,-0.055720899281678615,neg
(เสียดาย - VERB),0.0610786780587631,-0.005698411773011331,0.055380266285751774,pos
(จำนวน จำกัด - VERB),0,-0.054760194121649675,-0.054760194121649675,neg
