word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(กุมภาพันธ์ - VERB),1.0586970863518936,-0.0237021735750424,1.0349949127768512,pos
(ตะน้อย - ADV),0.7940228147639203,-0.0027528418280005906,0.7912699729359197,pos
(คึกคัก - ADV),0.006672796546280542,-0.7940228147639203,-0.7873500182176398,neg
(taztattoopatong - VERB),0.6352182518111363,0,0.6352182518111363,pos
(ยากน้อย - ADV),0.6352182518111363,0,0.6352182518111363,pos
(ใหล - ADV),0.5293485431759468,0,0.5293485431759468,pos
(กด - VERB),0,-0.5293485431759468,-0.5293485431759468,neg
(เย็บ - ADV),0.45372732272224015,0,0.45372732272224015,pos
(เต้า - VERB),0,-0.45372732272224015,-0.45372732272224015,neg
(คล้ายคลึง - VERB),0,-0.45372732272224015,-0.45372732272224015,neg
(ชิง - VERB),0.39701140738196017,0,0.39701140738196017,pos
(แพ็คเกจ - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(ค้า - ADV),0.008271070987124169,-0.39701140738196017,-0.388740336394836,neg
(กลืน - VERB),0.37365779518302134,0,0.37365779518302134,pos
(เดินหน้า - ADV),0.35289902878396456,0,0.35289902878396456,pos
(ครั่ง - VERB),0.35289902878396456,0,0.35289902878396456,pos
(ถนนสุขุมวิท - ADV),0.35289902878396456,0,0.35289902878396456,pos
(ปลุก - VERB),0.35289902878396456,-0.00447271509550669,0.3484263136884579,pos
(ระบำ - VERB),0,-0.3343253956900717,-0.3343253956900717,neg
(คุณประหลาดใจ - VERB),0.31760912590556817,0,0.31760912590556817,pos
(สโมสร - VERB),0.31760912590556817,0,0.31760912590556817,pos
(เลือกตั้ง - VERB),0,-0.288735569005062,-0.288735569005062,neg
(ลาก - VERB),0.2540873007244545,-0.005127200058064708,0.2489601006663898,pos
(ไม้ - ADV),0.2443147122350524,0,0.2443147122350524,pos
(ตับ - VERB),0,-0.2443147122350524,-0.2443147122350524,neg
(ไวน์ - VERB),0.23239692139431814,0,0.23239692139431814,pos
