word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(เต้า - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ปลุก - VERB),0.31760912590556817,-0.0028743426777222696,0.31473478322784587,pos
(ทาเล็บ - ADJ),0.2646742715879734,0,0.2646742715879734,pos
(ครั่ง - VERB),0.2646742715879734,0,0.2646742715879734,pos
(ฮิต - ADJ),0.2646742715879734,0,0.2646742715879734,pos
(บาดตัว - ADJ),0.21173941727037876,0,0.21173941727037876,pos
(อันตราย - ADJ),0.2049091134874633,-0.0027549880956134927,0.2021541253918498,pos
(กาม - VERB),0.19850570369098008,-0.031138149598585112,0.16736755409239498,pos
(ไวน์ - VERB),0.16716269784503585,0,0.16716269784503585,pos
(กลืน - VERB),0.1512424409074134,0,0.1512424409074134,pos
(สึนามิ - VERB),0,-0.1512424409074134,-0.1512424409074134,neg
(ไอริชไทม์ - VERB),0.14221304145025437,0,0.14221304145025437,pos
(ประยุกต์ - VERB),0.140121673193633,0,0.140121673193633,pos
(ลาก - VERB),0.13809092430676875,-0.0035563309013092893,0.13453459340545945,pos
(ดาว - ADJ),0,-0.1323371357939867,-0.1323371357939867,neg
(เว้น - VERB),0.13515281953428432,-0.0038140349946597877,0.13133878453962453,pos
(เจ็ทสกีเว้น - VERB),0.13809092430676875,-0.010228957356056945,0.1278619669507118,pos
(แสน - ADJ),0,-0.12455259839434045,-0.12455259839434045,neg
(ทา - ADJ),0.12061106047046892,0,0.12061106047046892,pos
(กุศล - VERB),0.11763300959465486,0,0.11763300959465486,pos
(สะอิดสะเอียน - VERB),0,-0.11343183068056004,-0.11343183068056004,neg
(ส่วนผสม - VERB),0,-0.11144179856335723,-0.11144179856335723,neg
(ปลายทาง - VERB),0.0030925912941145877,-0.11343183068056004,-0.11033923938644545,neg
(เปียก - VERB),0.02049091134874633,-0.12963637792064003,-0.1091454665718937,neg
(คอร์รัปชั่น - VERB),0,-0.10648375049598889,-0.10648375049598889,neg
(คาดหมาย - ADJ),0.0034116193875033942,-0.10952038824329935,-0.10610876885579595,neg
(xxx - VERB),0,-0.10586970863518938,-0.10586970863518938,neg
(จังซีลอน - VERB),0.008944391066565098,-0.11144179856335723,-0.10249740749679213,neg
(ล้นเหลือ - VERB),0.10245455674373165,0,0.10245455674373165,pos
(คุณพลิก - VERB),0,-0.10245455674373165,-0.10245455674373165,neg
(คาดเดา - VERB),0,-0.10245455674373165,-0.10245455674373165,neg
(กูตา - VERB),0,-0.10245455674373165,-0.10245455674373165,neg
(ชนะ - VERB),0.1008282939382756,0,0.1008282939382756,pos
(เรียน - VERB),0.10584196095435368,-0.006409163598687115,0.09943279735566657,pos
(ค้ามหาสมุทรพลาซ่า - VERB),0.09925285184549004,0,0.09925285184549004,pos
(ราไวย์ - VERB),0,-0.09624518966835398,-0.09624518966835398,neg
(คาว - VERB),0.09583537544639001,0,0.09583537544639001,pos
(ข้าวของ - VERB),0,-0.09528273777167044,-0.09528273777167044,neg
(เหม็นเหม็น - VERB),0,-0.0948086943001696,-0.0948086943001696,neg
(ทำลาย - ADJ),0,-0.09341444879575533,-0.09341444879575533,neg
(ยุง - ADJ),0,-0.09341444879575533,-0.09341444879575533,neg
(งบ - VERB),0.005396136004864302,-0.09624518966835398,-0.09084905366348968,neg
(คุณขัด - VERB),0,-0.09074546454444804,-0.09074546454444804,neg
(ถนนบางลาควร - VERB),0.0858403042988022,0,0.0858403042988022,pos
(คนเฒ่าคนแก่ - VERB),0.0858403042988022,0,0.0858403042988022,pos
(แปลกปลอม - VERB),0,-0.0858403042988022,-0.0858403042988022,neg
(กาลเวลา - VERB),0,-0.08358134892251792,-0.08358134892251792,neg
(ไอศครีม - VERB),0.004799738645203525,-0.08701619887823785,-0.08221646023303432,neg
(ซาวน่า - VERB),0,-0.08143823741168413,-0.08143823741168413,neg
(โกรธ - ADJ),0,-0.08143823741168413,-0.08143823741168413,neg
(ห้า - ADJ),0.0858403042988022,-0.006267570318807462,0.07957273397999473,pos
(ฉลาก - VERB),0.07940228147639204,0,0.07940228147639204,pos
(ลำลอง - ADJ),0,-0.07940228147639204,-0.07940228147639204,neg
(คาดเข็มขัดสิ่ว - VERB),0,-0.07940228147639204,-0.07940228147639204,neg
(เมกกะ - VERB),0,-0.07940228147639204,-0.07940228147639204,neg
(ขู่ - VERB),0,-0.07874606427410781,-0.07874606427410781,neg
(เตร่ - VERB),0.07842200639643657,0,0.07842200639643657,pos
(เคราะห์ - VERB),0.07746564046477272,0,0.07746564046477272,pos
(กาลา - VERB),0.07746564046477272,0,0.07746564046477272,pos
(พรุ่ง - VERB),0.009161801708814466,-0.0858403042988022,-0.07667850258998773,neg
(สอดคล้อง - VERB),0.0858403042988022,-0.010681921274850946,0.07515838302395125,pos
(เท้าเปล่า - ADJ),0.07473155903660426,0,0.07473155903660426,pos
(พิสูจน์ - VERB),0,-0.07473155903660426,-0.07473155903660426,neg
(ไล่ - VERB),0,-0.07467691593225195,-0.07467691593225195,neg
(ย - VERB),0.07386258741989957,0,0.07386258741989957,pos
(x - VERB),0.07386258741989957,0,0.07386258741989957,pos
(สนิม - VERB),0.07473155903660426,-0.0016422395341549542,0.0730893195024493,pos
(สนิท - VERB),0,-0.07164115621930107,-0.07164115621930107,neg
(ไหม - VERB),0,-0.07157828871514606,-0.07157828871514606,neg
(กลอเรีย - VERB),0,-0.07057980575679292,-0.07057980575679292,neg
(คาลิม - VERB),0,-0.07057980575679292,-0.07057980575679292,neg
(baliphuket - VERB),0,-0.07057980575679292,-0.07057980575679292,neg
(บู๊ต - VERB),0.06904546215338438,0,0.06904546215338438,pos
(เช็ดตัว - ADJ),0,-0.06904546215338438,-0.06904546215338438,neg
(btw - VERB),0,-0.0679377809423675,-0.0679377809423675,neg
(ย้าย - ADJ),0.0051319347254052015,-0.07273491432951942,-0.06760297960411422,neg
(ไก่ - VERB),0.06757640976714216,0,0.06757640976714216,pos
(กลุ่มออสซี่ - VERB),0,-0.06757640976714216,-0.06757640976714216,neg
(ต้อนรับ - ADJ),0,-0.06757640976714216,-0.06757640976714216,neg
(แกล้ง - VERB),0,-0.06757640976714216,-0.06757640976714216,neg
(คุณแกล้ง - VERB),0,-0.06757640976714216,-0.06757640976714216,neg
(คม - VERB),0,-0.06757640976714216,-0.06757640976714216,neg
(ร้อนแรง - ADJ),0.003878011305318292,-0.07110652072512719,-0.0672285094198089,neg
(Sea Smile - ADJ),0.0671005195575144,0,0.0671005195575144,pos
(Dental - VERB),0.0671005195575144,0,0.0671005195575144,pos
(ลวง - ADJ),0.0894673594100192,-0.022638277664501574,0.06682908174551762,pos
(เจริญเติบโต - VERB),0,-0.06663128515501429,-0.06663128515501429,neg
(ทาบทาม - VERB),0,-0.06616856789699335,-0.06616856789699335,neg
(บูชา - VERB),0,-0.06515058992934732,-0.06515058992934732,neg
(สรรพสินค้าแทน - VERB),0,-0.06416345977890266,-0.06416345977890266,neg
(เวที - VERB),0.06352182518111363,0,0.06352182518111363,pos
(จำนวน จำกัด - VERB),0,-0.06268601169188845,-0.06268601169188845,neg
(คุณสร้าง - VERB),0.06258307899617106,0,0.06258307899617106,pos
(สุก - VERB),0,-0.062276299197170225,-0.062276299197170225,neg
(ไฮซี - VERB),0,-0.06167167493312002,-0.06167167493312002,neg
(แลบ - VERB),0.07653231949531762,-0.015269669514690776,0.061262649980626846,pos
(ประพฤติ - VERB),0.0610786780587631,0,0.0610786780587631,pos
(เจ็ตสกูตเตอร์ - ADJ),0.06030553023523446,0,0.06030553023523446,pos
(เนปาลพม่า - ADJ),0,-0.05992625017086191,-0.05992625017086191,neg
(หาดป่า - VERB),0.0591818247029009,0,0.0591818247029009,pos
(แบน - VERB),0,-0.05881650479732743,-0.05881650479732743,neg
(beachfullof - VERB),0,-0.05881650479732743,-0.05881650479732743,neg
(หิว - ADJ),0.0572268695325348,0,0.0572268695325348,pos
(รูปแบบ - VERB),0.05705553159980266,0,0.05705553159980266,pos
(ต้น - ADJ),0,-0.05705553159980266,-0.05705553159980266,neg
(คับคั่ง - VERB),0.004578852147462494,-0.0610786780587631,-0.05649982591130061,neg
(ความทรงจำ - ADJ),0.05638031820808902,0,0.05638031820808902,pos
(ประเวณี - VERB),0.062276299197170225,-0.005964857392928838,0.056311441804241386,pos
(คุณนำ - ADJ),0.0560486692774532,0,0.0560486692774532,pos
(โดดเดี่ยว - VERB),0.055720899281678615,0,0.055720899281678615,pos
(ดื่มต้อง - VERB),0.055720899281678615,0,0.055720899281678615,pos
(สลัด - VERB),0.055720899281678615,0,0.055720899281678615,pos
(ถนนสะอาด - VERB),0,-0.055720899281678615,-0.055720899281678615,neg
(หาดกะตะ - VERB),0,-0.055236369722707505,-0.055236369722707505,neg
(คลื่นไมอามี่เซาท์บีช - VERB),0,-0.055236369722707505,-0.055236369722707505,neg
(หาน - ADJ),0,-0.054760194121649675,-0.054760194121649675,neg
(สกุล - VERB),0.0542921582744561,0,0.0542921582744561,pos
(ปอง - VERB),0.004959518567320872,-0.05865678745237817,-0.0536972688850573,neg
(แข่งขัน - VERB),0,-0.053529627961612605,-0.053529627961612605,neg
(อึดอัด - ADJ),0.057747113801012384,-0.004268836322779065,0.05347827747823332,pos
(เศร้า - VERB),0.05671591534028002,-0.003892125465862564,0.05282378987441745,pos
(coconuy - VERB),0.05249737618273854,0,0.05249737618273854,pos
(ฉาก - ADJ),0.05241074684910365,0,0.05241074684910365,pos
(ฉีด - VERB),0.002359651752641665,-0.05470885143924362,-0.052349199686601955,neg
(เบี่ยงเบน - VERB),0.05383205523823189,-0.001868508800479869,0.05196354643775202,pos
(กรีดร้อง - VERB),0.055720899281678615,-0.004277378399104408,0.05144352088257421,pos
(ซ้ำแล้วซ้ำเล่า - VERB),0,-0.051227278371865824,-0.051227278371865824,neg
(โทร - VERB),0,-0.051227278371865824,-0.051227278371865824,neg
(กำไร - VERB),0,-0.051227278371865824,-0.051227278371865824,neg
(เพื่อน - VERB),0.05057470157731977,0,0.05057470157731977,pos
(ยักษ์ - VERB),0.05438512429889865,-0.003924330221238486,0.05046079407766016,pos
