word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(กุมภาพันธ์ - VERB),0.9528273777167043,-0.024943125071117914,0.9278842526455864,pos
(taztattoopatong - VERB),0.6352182518111363,0,0.6352182518111363,pos
(คล้ายคลึง - VERB),0,-0.4886294244701048,-0.4886294244701048,neg
(เต้า - VERB),0,-0.45372732272224015,-0.45372732272224015,neg
(แพ็คเกจ - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(ครั่ง - VERB),0.37365779518302134,0,0.37365779518302134,pos
(คุณประหลาดใจ - VERB),0.35289902878396456,0,0.35289902878396456,pos
(สโมสร - VERB),0.35289902878396456,0,0.35289902878396456,pos
(ปลุก - VERB),0.35289902878396456,-0.0046207992018510126,0.3482782295821136,pos
(ระบำ - VERB),0,-0.3343253956900717,-0.3343253956900717,neg
(เลือกตั้ง - VERB),0,-0.3024848818148268,-0.3024848818148268,neg
(กลืน - VERB),0.2977585555364701,0,0.2977585555364701,pos
(ชิง - VERB),0.2443147122350524,0,0.2443147122350524,pos
(ตับ - VERB),0,-0.2443147122350524,-0.2443147122350524,neg
(ไวน์ - VERB),0.23239692139431814,0,0.23239692139431814,pos
(ประเทศอังกฤษ - VERB),0,-0.21173941727037876,-0.21173941727037876,neg
(คุณชอบ - VERB),0.02474876305757674,-0.22686366136112007,-0.20211489830354334,neg
(งีบ - VERB),0,-0.19850570369098008,-0.19850570369098008,neg
(ปืน - VERB),0.006845024265206209,-0.2049091134874633,-0.1980640892222571,neg
(กลอเรีย - VERB),0,-0.18682889759151067,-0.18682889759151067,neg
(สึนามิ - VERB),0,-0.18682889759151067,-0.18682889759151067,neg
(ฟัน - VERB),0.21173941727037876,-0.026316350236994968,0.1854230670333838,pos
(กาม - VERB),0.22686366136112007,-0.04411237859799557,0.1827512827631245,pos
(ล้นเหลือ - VERB),0.18149092908889608,0,0.18149092908889608,pos
(ไอริชไทม์ - VERB),0.17644951439198228,0,0.17644951439198228,pos
(ปลายทาง - VERB),0.005707261921034468,-0.18149092908889608,-0.17578366716786162,neg
(ประยุกต์ - VERB),0.17324134140303715,0,0.17324134140303715,pos
(สนิม - VERB),0.17644951439198228,-0.004344858083523504,0.17210465630845878,pos
(กุศล - VERB),0.1716806085976044,0,0.1716806085976044,pos
(เว้น - VERB),0.17644951439198228,-0.005484353593622601,0.1709651607983597,pos
(ไก่ - VERB),0.16716269784503585,0,0.16716269784503585,pos
(ชนะ - VERB),0.16716269784503585,0,0.16716269784503585,pos
(x - VERB),0.16287647482336826,0,0.16287647482336826,pos
(งบ - VERB),0.006838870750218126,-0.16716269784503585,-0.1603238270948177,neg
(แลบ - VERB),0.18149092908889608,-0.02120929054461223,0.16028163854428384,pos
(ซาวน่า - VERB),0,-0.15493128092954545,-0.15493128092954545,neg
(เปียก - VERB),0.03995083344724128,-0.19445456688096008,-0.15450373343371882,neg
(คาว - VERB),0.15131901386272104,0,0.15131901386272104,pos
(ป่ามรกต - VERB),0.14887927776823506,0,0.14887927776823506,pos
(กาลเวลา - VERB),0,-0.14772517483979913,-0.14772517483979913,neg
(แบน - VERB),0,-0.14658882734103146,-0.14658882734103146,neg
(ลาก - VERB),0.1512424409074134,-0.005364056419921314,0.14587838448749207,pos
(สะอิดสะเอียน - VERB),0,-0.144367784502531,-0.144367784502531,neg
(เจ็ทสกีเว้น - VERB),0.16287647482336826,-0.019210229389449687,0.14366624543391857,pos
(เรียน - VERB),0.1499427780186677,-0.008364576459719067,0.14157820155894862,pos
(กูตา - VERB),0,-0.140121673193633,-0.140121673193633,neg
(xxx - VERB),0,-0.13809092430676875,-0.13809092430676875,neg
(ส่วนผสม - VERB),0,-0.13809092430676875,-0.13809092430676875,neg
(เมกกะ - VERB),0,-0.13515281953428432,-0.13515281953428432,neg
(คาดเดา - VERB),0,-0.1323371357939867,-0.1323371357939867,neg
(คอร์รัปชั่น - VERB),0,-0.1306846028814409,-0.1306846028814409,neg
(คุณแกล้ง - VERB),0,-0.12963637792064003,-0.12963637792064003,neg
(ฉลาก - VERB),0.12704365036222726,0,0.12704365036222726,pos
(ราไวย์ - VERB),0,-0.12704365036222726,-0.12704365036222726,neg
(จังซีลอน - VERB),0.011442374157227425,-0.13515281953428432,-0.12371044537705689,neg
(สอดคล้อง - VERB),0.13809092430676875,-0.014704126199331858,0.1233867981074369,pos
(คุณพลิก - VERB),0,-0.1221573561175262,-0.1221573561175262,neg
(กลุ่มออสซี่ - VERB),0,-0.1221573561175262,-0.1221573561175262,neg
(แปร - VERB),0,-0.1221573561175262,-0.1221573561175262,neg
(ข้าวของ - VERB),0,-0.1221573561175262,-0.1221573561175262,neg
(ค้ามหาสมุทรพลาซ่า - VERB),0.11985250034172382,0,0.11985250034172382,pos
(Dental - VERB),0.11549422760202477,0,0.11549422760202477,pos
(baliphuket - VERB),0,-0.11549422760202477,-0.11549422760202477,neg
(เหม็นเหม็น - VERB),0,-0.11549422760202477,-0.11549422760202477,neg
(สุก - VERB),0,-0.11479847924297643,-0.11479847924297643,neg
(เวที - VERB),0.11343183068056004,0,0.11343183068056004,pos
(คนเฒ่าคนแก่ - VERB),0.11144179856335723,0,0.11144179856335723,pos
(เคราะห์ - VERB),0.10952038824329935,0,0.10952038824329935,pos
(กาลา - VERB),0.10952038824329935,0,0.10952038824329935,pos
(ซ้ำแล้วซ้ำเล่า - VERB),0,-0.10952038824329935,-0.10952038824329935,neg
(คุณขัด - VERB),0,-0.10952038824329935,-0.10952038824329935,neg
(ไหม - VERB),0,-0.1090070621191166,-0.1090070621191166,neg
(สนิท - VERB),0,-0.10827583837689822,-0.10827583837689822,neg
(ปฏิบัติการ - VERB),0,-0.10766411047646378,-0.10766411047646378,neg
(ส่อง - VERB),0.010864622322881464,-0.11763300959465486,-0.1067683872717734,neg
(สลัด - VERB),0.10586970863518938,0,0.10586970863518938,pos
(ยิง - VERB),0,-0.10518516817286706,-0.10518516817286706,neg
(คาดเข็มขัดสิ่ว - VERB),0,-0.10245455674373165,-0.10245455674373165,neg
(ถนนบางลาควร - VERB),0.10029761870702152,0,0.10029761870702152,pos
(โดดเดี่ยว - VERB),0.09925285184549004,0,0.09925285184549004,pos
(ปิ้ง - VERB),0.09925285184549004,0,0.09925285184549004,pos
(ถนนปาร์ตี้ - VERB),0,-0.09925285184549004,-0.09925285184549004,neg
(ไล่ - VERB),0,-0.09713044808755744,-0.09713044808755744,neg
(แปลกปลอม - VERB),0,-0.09624518966835398,-0.09624518966835398,neg
(ขู่ - VERB),0,-0.09624518966835398,-0.09624518966835398,neg
(เจริญเติบโต - VERB),0,-0.09624518966835398,-0.09624518966835398,neg
(คอก - VERB),0,-0.09566539936914703,-0.09566539936914703,neg
(หาดป่า - VERB),0.09552154162573477,0,0.09552154162573477,pos
(ไอศครีม - VERB),0.006439677939275923,-0.10003437036395847,-0.09359469242468255,neg
(beachfullof - VERB),0,-0.09341444879575533,-0.09341444879575533,neg
(ยัก - VERB),0,-0.09341444879575533,-0.09341444879575533,neg
(คลื่นไมอามี่เซาท์บีช - VERB),0,-0.09250751239968004,-0.09250751239968004,neg
(เตร่ - VERB),0.09074546454444804,0,0.09074546454444804,pos
(พิสูจน์ - VERB),0,-0.09074546454444804,-0.09074546454444804,neg
(คาลิม - VERB),0,-0.0894673594100192,-0.0894673594100192,neg
(บู๊ต - VERB),0.08701619887823785,0,0.08701619887823785,pos
(พรุ่ง - VERB),0.01273833392669391,-0.09925285184549004,-0.08651451791879614,neg
(ประพฤติ - VERB),0.0858403042988022,0,0.0858403042988022,pos
(แข่งขัน - VERB),0,-0.0846957669081515,-0.0846957669081515,neg
(ท่อง - VERB),0.015569074799292556,-0.09925285184549004,-0.08368377704619749,neg
(รูปแบบ - VERB),0.08358134892251792,0,0.08358134892251792,pos
(ย - VERB),0.08358134892251792,0,0.08358134892251792,pos
(กวนใจ - VERB),0.08822475719599114,-0.0047957652433556295,0.0834289919526355,pos
(บูชา - VERB),0,-0.08303506559622696,-0.08303506559622696,neg
(พุ่ง - VERB),0.08285455458406125,0,0.08285455458406125,pos
(เฮ้ฉัน - VERB),0,-0.08214029118247451,-0.08214029118247451,neg
(เย้ายวนใจ - VERB),0.08040737364697928,0,0.08040737364697928,pos
(btw - VERB),0,-0.08040737364697928,-0.08040737364697928,neg
(บวม - VERB),0,-0.07940228147639204,-0.07940228147639204,neg
(บัง - VERB),0,-0.07940228147639204,-0.07940228147639204,neg
(คับคั่ง - VERB),0.00645356063612054,-0.0858403042988022,-0.07938674366268166,neg
(ก - VERB),0.09074546454444804,-0.011404277411330993,0.07934118713311705,pos
(ทาบทาม - VERB),0,-0.07874606427410781,-0.07874606427410781,neg
(ปอง - VERB),0.007649747500050555,-0.08624406689546214,-0.07859431939541159,neg
(แพลง - VERB),0.07746564046477272,0,0.07746564046477272,pos
(จำนวน จำกัด - VERB),0,-0.07746564046477272,-0.07746564046477272,neg
(สรรพสินค้าแทน - VERB),0,-0.07653231949531762,-0.07653231949531762,neg
(ไฮซี - VERB),0,-0.07653231949531762,-0.07653231949531762,neg
(คุณสร้าง - VERB),0.0756212204537067,0,0.0756212204537067,pos
(ต่ำ - VERB),0.0756212204537067,0,0.0756212204537067,pos
(แกล้ง - VERB),0,-0.0756212204537067,-0.0756212204537067,neg
(คม - VERB),0,-0.0756212204537067,-0.0756212204537067,neg
(ดีเลิศ - VERB),0,-0.07473155903660426,-0.07473155903660426,neg
(หาดกะตะ - VERB),0,-0.07473155903660426,-0.07473155903660426,neg
(ดื่มต้อง - VERB),0.07386258741989957,0,0.07386258741989957,pos
(รอคอย - VERB),0.0047123015712992305,-0.07746564046477272,-0.07275333889347349,neg
(คบ - VERB),0.07259637163555843,0,0.07259637163555843,pos
(ครึ้ม - VERB),0.08143823741168413,-0.00919651743587909,0.07224171997580504,pos
(กะทันหัน - VERB),0,-0.07057980575679292,-0.07057980575679292,neg
(เศร้า - VERB),0.0756212204537067,-0.005557460322894224,0.07006376013081247,pos
(คณะ - VERB),0,-0.0700608365968165,-0.0700608365968165,neg
