word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(กุมภาพันธ์ - VERB),0.9074546454444803,-0.0237021735750424,0.8837524718694378,pos
(ตะน้อย - ADV),0.7940228147639203,-0.0027528418280005906,0.7912699729359197,pos
(taztattoopatong - VERB),0.6352182518111363,0,0.6352182518111363,pos
(ยากน้อย - ADV),0.6352182518111363,0,0.6352182518111363,pos
(ใหล - ADV),0.5293485431759468,0,0.5293485431759468,pos
(เต้า - VERB),0,-0.45372732272224015,-0.45372732272224015,neg
(แพ็คเกจ - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(ค้า - ADV),0.008271070987124169,-0.39701140738196017,-0.388740336394836,neg
(เดินหน้า - ADV),0.35289902878396456,0,0.35289902878396456,pos
(ครั่ง - VERB),0.35289902878396456,0,0.35289902878396456,pos
(ถนนสุขุมวิท - ADV),0.35289902878396456,0,0.35289902878396456,pos
(ปลุก - VERB),0.35289902878396456,-0.00447271509550669,0.3484263136884579,pos
(ระบำ - VERB),0,-0.3343253956900717,-0.3343253956900717,neg
(คุณประหลาดใจ - VERB),0.31760912590556817,0,0.31760912590556817,pos
(สโมสร - VERB),0.31760912590556817,0,0.31760912590556817,pos
(เลือกตั้ง - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(กลืน - VERB),0.288735569005062,0,0.288735569005062,pos
(ตับ - VERB),0,-0.288735569005062,-0.288735569005062,neg
(ไม้ - ADV),0.2443147122350524,0,0.2443147122350524,pos
(เจ - ADV),0.2190407764865987,0,0.2190407764865987,pos
(คุณชอบ - VERB),0.023468654623564147,-0.22686366136112007,-0.20339500673755592,neg
(ท้าทาย - ADV),0.19249037933670796,0,0.19249037933670796,pos
(งีบ - VERB),0,-0.18682889759151067,-0.18682889759151067,neg
(ปืน - VERB),0.006499504622897029,-0.19249037933670796,-0.18599087471381093,neg
(กาม - VERB),0.22686366136112007,-0.0429201521494011,0.18394350921171898,pos
(เหนื่อย - ADV),0.18682889759151067,-0.0032864102839303107,0.18354248730758035,pos
(ไวน์ - VERB),0.18149092908889608,0,0.18149092908889608,pos
(ล้นเหลือ - VERB),0.17644951439198228,0,0.17644951439198228,pos
(สึนามิ - VERB),0,-0.17644951439198228,-0.17644951439198228,neg
(ไอริชไทม์ - VERB),0.17014774602084007,0,0.17014774602084007,pos
(รบกวน - ADV),0.17644951439198228,-0.007377680044264068,0.16907183434771822,pos
(ประยุกต์ - VERB),0.16716269784503585,0,0.16716269784503585,pos
(ปลายทาง - VERB),0.005315633906369341,-0.1716806085976044,-0.16636497469123507,neg
(สนิม - VERB),0.16716269784503585,-0.004173575898890515,0.16298912194614534,pos
(กุศล - VERB),0.16287647482336826,0,0.16287647482336826,pos
(ซูเปอร์มาร์เก็ต - ADV),0,-0.16149616571469566,-0.16149616571469566,neg
(ชนะ - VERB),0.15880456295278408,0,0.15880456295278408,pos
(แลบ - VERB),0.17644951439198228,-0.020133700532841088,0.1563158138591412,pos
(เปียก - VERB),0.035487053173806495,-0.19056547554334088,-0.1550784223695344,neg
(เว้น - VERB),0.15880456295278408,-0.005029280704770809,0.15377528224801326,pos
(งบ - VERB),0.006457909396657009,-0.15880456295278408,-0.1523466535561271,neg
(ซาวน่า - VERB),0,-0.1512424409074134,-0.1512424409074134,neg
(จินตนาการ - ADV),0.14772517483979913,0,0.14772517483979913,pos
(x - VERB),0.14772517483979913,0,0.14772517483979913,pos
(กลอเรีย - VERB),0,-0.14772517483979913,-0.14772517483979913,neg
(ป่ามรกต - VERB),0.14658882734103146,0,0.14658882734103146,pos
